gameCode;name;isActive;mobileGameCode;seoFriendlyGameName;desktopGameType;mobileGameType;liveLaunchAlias;bingoGameType;vfGameType;jackpotCode;demoModeSupport;gameMode;gameProvider;urlCustomParameters;isExcludedFromPGG;isExcludedFromSitemap;deviceAvailability_mobile;deviceAvailability_tablet;deviceAvailability_desktop;browserAvailability_edge;browserAvailability_safari;browserAvailability_chrome;browserAvailability_firefox;browserAvailability_other;osAvailability_ios;osAvailability_macintosh;osAvailability_android;osAvailability_windows;osAvailability_other;defaultGameImage;landscape_layout1x1_mainImage;landscape_layout1x1_mobileImage;landscape_layout1x1_guestMainImage;landscape_layout1x1_guestMobileImage;landscape_layout1x2_mainImage;landscape_layout1x2_mobileImage;landscape_layout1x2_guestMainImage;landscape_layout1x2_guestMobileImage;landscape_layout2x1_mainImage;landscape_layout2x1_mobileImage;landscape_layout2x1_guestMainImage;landscape_layout2x1_guestMobileImage;landscape_layout2x2_mainImage;landscape_layout2x2_mobileImage;landscape_layout2x2_guestMainImage;landscape_layout2x2_guestMobileImage;square_layout1x1_mainImage;square_layout1x1_mobileImage;square_layout1x1_guestMainImage;square_layout1x1_guestMobileImage;square_layout1x2_mainImage;square_layout1x2_mobileImage;square_layout1x2_guestMainImage;square_layout1x2_guestMobileImage;square_layout2x1_mainImage;square_layout2x1_mobileImage;square_layout2x1_guestMainImage;square_layout2x1_guestMobileImage;square_layout2x2_mainImage;square_layout2x2_mobileImage;square_layout2x2_guestMainImage;square_layout2x2_guestMobileImage;portrait_layout1x1_mainImage;portrait_layout1x1_mobileImage;portrait_layout1x1_guestMainImage;portrait_layout1x1_guestMobileImage;portrait_layout1x2_mainImage;portrait_layout1x2_mobileImage;portrait_layout1x2_guestMainImage;portrait_layout1x2_guestMobileImage;portrait_layout2x1_mainImage;portrait_layout2x1_mobileImage;portrait_layout2x1_guestMainImage;portrait_layout2x1_guestMobileImage;portrait_layout2x2_mainImage;portrait_layout2x2_mobileImage;portrait_layout2x2_guestMainImage;portrait_layout2x2_guestMobileImage;articleId;mobileArticleId;description;isGameNew;isGamePopular;isGameHot;isGameExclusive;additionalAssets_Bingo-Page;gameLabelsData_Trending;gameLabelsData_Exclusive;gameLabelsData_Popular;gameLabelsData_Hot;gameLabelsData_New;gamesCustomFields_hideGameBonusLabel;gamesCustomFields_Jackpot;gamesCustomFields_Volatility;gamesCustomFields_RTP;gamesCustomFields_bingoRoomImage;gamesCustomFields_bingoRoomTitle;gamesCustomFields_bingoRoomLabel;gamesCustomFields_gameInfoUrl
pop_b04c2965_skw;Christmas Luck;true;pop_b04c2965_skw;pop_b04c2965_skw;SKYWIND;SKYWIND;;;;;unavailable;default;Skywind;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2024/games/Q4/ChristmasLuck_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_Char_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_Char_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_SUNFAB.webp;;;;;;;;;;;;;/library/2024/games/Q4/ChristmasLuck_Char_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_Char_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_SUNFAB.webp;/library/2024/games/Q4/ChristmasLuck_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_7caa5469_skw;Super Lion Xmas no JP;true;pop_7caa5469_skw;pop_7caa5469_skw;SKYWIND;SKYWIND;;;;;unavailable;default;Skywind;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/SuperLionXmasNoJP_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_Char_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_Char_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/SuperLionXmasNoJP_Char_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_Char_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_SUNFAB.webp;/library/2025/games/Q4/SuperLionXmasNoJP_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_e3cec980_qsp;Epic Fish: Winter Catch;true;pop_e3cec980_qsp;pop_e3cec980_qsp;QUICKSPIN;QUICKSPIN;;;;;unavailable;default;Quickspin;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/EpicFishWinterCatch_540x540.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540_Char.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540_Char.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540.webp;;;;;;;;;;;;;/library/2025/games/Q4/EpicFishWinterCatch_540x540_Char.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540_Char.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540.webp;/library/2025/games/Q4/EpicFishWinterCatch_540x540.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_71a485c1_eye;Stampede;false;pop_71a485c1_eye;pop_71a485c1_eye;EYECON;EYECON;;;;;unavailable;default;Eyecon;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/Stampede_SUNFAB.webp;/library/2025/games/Q4/Stampede_Char_SUNFAB.webp;/library/2025/games/Q4/Stampede_Char_SUNFAB.webp;/library/2025/games/Q4/Stampede_SUNFAB.webp;/library/2025/games/Q4/Stampede_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/Stampede_Char_SUNFAB.webp;/library/2025/games/Q4/Stampede_Char_SUNFAB.webp;/library/2025/games/Q4/Stampede_SUNFAB.webp;/library/2025/games/Q4/Stampede_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_3ddd02d1_eye;Fluffy Favourites Claw Mania Jackpot;false;pop_3ddd02d1_eye;pop_3ddd02d1_eye;EYECON;EYECON;;;;;unavailable;default;Eyecon;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawManiaJackpot_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_eda28896_pfnmcg;Goons Gone Wild™;false;pop_eda28896_pfnmcg;pop_eda28896_pfnmcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/GoonsGoneWild_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_Char_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_Char_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/GoonsGoneWild_Char_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_Char_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_SUNFAB.webp;/library/2025/games/Q4/GoonsGoneWild_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_769868c3_eye;Clover Rollover StarTrail Jackpot;false;pop_769868c3_eye;pop_769868c3_eye;EYECON;EYECON;;;;;unavailable;default;Eyecon;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_SUNFAB.webp;/library/2025/games/Q4/CloverRolloverStarTrailJackpot_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_9eb1ebe3_eye;Bouncy Balls Cascade Crazy Jackpot;false;pop_9eb1ebe3_eye;pop_9eb1ebe3_eye;EYECON;EYECON;;;;;unavailable;default;Eyecon;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_Char_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_SUNFAB.webp;/library/2025/games/Q4/BouncyBallsCascadeCrazyJackpot_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_1300f6f0_mcg;Treasures of Mjolnir™;false;pop_1300f6f0_mcg;pop_1300f6f0_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/TreasuresofMjolnir_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_Char_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_Char_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/TreasuresofMjolnir_Char_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_Char_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_SUNFAB.webp;/library/2025/games/Q4/TreasuresofMjolnir_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_11b3e8d9_ing;Gold Spinner;true;;pop_11b3e8d9_ing;INSPIRED;INSPIRED;;;;;unavailable;default;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;/library/2025/games/Q4/GoldSpinner_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_4c871b55_mcg;333 Boom Banks 2 Power Combo;true;pop_4c871b55_mcg;pop_4c871b55_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/333BoomBanks2PowerCombo_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_Char_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_Char_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/333BoomBanks2PowerCombo_Char_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_Char_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_SUNFAB.webp;/library/2025/games/Q4/333BoomBanks2PowerCombo_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_8ebf3ce2_mcg;Boomstick Bill 2;true;pop_8ebf3ce2_mcg;pop_8ebf3ce2_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/BoomstickBill2_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_Char_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_Char_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/BoomstickBill2_Char_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_Char_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_SUNFAB.webp;/library/2025/games/Q4/BoomstickBill2_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_d19a7e11_gmrgmm;Slingo Mine Frenzy;true;pop_d19a7e11_gmrgmm;pop_d19a7e11_gmrgmm;SLINGO;SLINGO;;;;;unavailable;default;Slingo;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/SlingoMineFrenzy_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_Char_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_Char_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/SlingoMineFrenzy_Char_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_Char_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_SUNFAB.webp;/library/2025/games/Q4/SlingoMineFrenzy_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
gpas_hotgccb1_pop;Hot Gems: Cash Collect™;true;gpas_hotgccb1_pop;gpas_hotgccb1_pop;GPAS;GPASMOBILE;;;;;unavailable;default;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/HotGemsCashCollect_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_Char_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_Char_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/HotGemsCashCollect_Char_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_Char_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_SUNFAB.webp;/library/2025/games/Q4/HotGemsCashCollect_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
gpas_bisub1_pop;Big Sumo;true;gpas_bisub1_pop;gpas_bisub1_pop;GPAS;GPASMOBILE;;;;mlj;unavailable;default;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/BigSumo_SUNFAB.webp;/library/2025/games/Q4/BigSumo_Char_SUNFAB.webp;/library/2025/games/Q4/BigSumo_Char_SUNFAB.webp;/library/2025/games/Q4/BigSumo_SUNFAB.webp;/library/2025/games/Q4/BigSumo_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/BigSumo_Char_SUNFAB.webp;/library/2025/games/Q4/BigSumo_Char_SUNFAB.webp;/library/2025/games/Q4/BigSumo_SUNFAB.webp;/library/2025/games/Q4/BigSumo_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_87fe1161_gmm;Rakin' Bacon Jackpots Bonus Board;true;pop_87fe1161_gmm;pop_87fe1161_gmm;AGS;AGS;;;;;unavailable;default;AGS;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_Char_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_Char_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_Char_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_Char_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_SUNFAB.webp;/library/2025/games/Q4/RakinBaconJackpotsBonusBoard_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_a4e0d7d1_eye;Fluffy Favourites Claw Mania;true;pop_a4e0d7d1_eye;pop_a4e0d7d1_eye;EYECON;EYECON;;;;;unavailable;default;Eyecon;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/FluffyFavouritesClawMania_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/FluffyFavouritesClawMania_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_Char_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_SUNFAB.webp;/library/2025/games/Q4/FluffyFavouritesClawMania_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_326dfc4f_mcg;Pots O Loot™;true;pop_326dfc4f_mcg;pop_326dfc4f_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/PotsOLoot_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_Char_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_Char_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/PotsOLoot_Char_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_Char_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_SUNFAB.webp;/library/2025/games/Q4/PotsOLoot_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_8485d658_mcg;Cash Spree Triton™;true;;pop_8485d658_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q3/CashSpreeTriton_SUNFAB.jpg.webp;/library/2025/games/Q3/CashSpreeTriton_SUNFAB_Char.jpg.webp;/library/2025/games/Q3/CashSpreeTriton_SUNFAB_Char.jpg.webp;/library/2025/games/Q3/CashSpreeTriton_SUNFAB.jpg.webp;/library/2025/games/Q3/CashSpreeTriton_SUNFAB.jpg.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_70a014be_ing;Cops n Robbers Grand Chance;true;;pop_70a014be_ing;INSPIRED;INSPIRED;;;;;unavailable;default;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q3/CopsnRobbersGrandChance_SUNFAB.webp;/library/2025/games/Q3/CopsnRobbersGrandChance_Char_SUNFAB.webp;/library/2025/games/Q3/CopsnRobbersGrandChance_Char_SUNFAB.webp;/library/2025/games/Q3/CopsnRobbersGrandChance_SUNFAB.webp;/library/2025/games/Q3/CopsnRobbersGrandChance_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_981e8cdf_gmm;Clem's Gems;true;pop_981e8cdf_gmm;pop_981e8cdf_gmm;AGS;AGS;;;;;unavailable;default;AGS;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/ClemsGems_SUNFAB.webp;/library/2025/games/Q4/ClemsGems_Char_SUNFAB.webp;/library/2025/games/Q4/ClemsGems_Char_SUNFAB.webp;/library/2025/games/Q4/ClemsGems_SUNFAB.webp;/library/2025/games/Q4/ClemsGems_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;true;;;;;;;;;;;
gpas_gtr10ka1_pop;Gold Trio 10000™;true;;gpas_gtr10ka1_pop;GPAS;GPASMOBILE;;;;;unavailable;default;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;/library/2025/games/Q4/GoldTrio10000_Char_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_748bfff1_gmm;Kingdom of Horus;true;pop_748bfff1_gmm;pop_748bfff1_gmm;AGS;AGS;;;;;unavailable;default;AGS;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/KingdomofHorus_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_Char_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_Char_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/KingdomofHorus_Char_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_Char_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_SUNFAB.webp;/library/2025/games/Q4/KingdomofHorus_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
gpas_wdeadlt_pop;The Walking Dead: LuckyTap™;true;gpas_wdeadlt_pop;gpas_wdeadlt_pop;GPAS;GPASMOBILE;;;;;unavailable;default;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/TheWalkingDead_LuckyTap_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_Char_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_Char_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/TheWalkingDead_LuckyTap_Char_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_Char_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_SUNFAB.webp;/library/2025/games/Q4/TheWalkingDead_LuckyTap_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
pop_7d3fc93a_mcg;Fire and Roses Gold Blitz Fortune Tower™;true;pop_7d3fc93a_mcg;pop_7d3fc93a_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;default;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_Char_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_Char_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_Char_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_Char_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_SUNFAB.webp;/library/2025/games/Q4/FireandRosesGoldBlitzFortuneTower_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
gpas_mfbrbbd_pop;Mega Fire Blaze: Breaking Bad™ Roulette;true;gpas_mfbrbbd_pop;gpas_mfbrbbd_pop;GPAS;GPASMOBILE;;;;;unavailable;default;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_Char_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_Char_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_SUNFAB.webp;;;;;;;;;;;;;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_Char_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_Char_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_SUNFAB.webp;/library/2025/games/Q4/MegaFireBlazeBreakingBadRoulette_SUNFAB.webp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;true;;;;;;;;
